Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2bRQoguB8ZFcWewzpXoR0T,"Hypersonic (re_sound)","reset_environment EP","Ace Aura;Heavy Pulse",2020-08-28,185600,6,false,,2024-04-02T00:23:13Z,"dubstep,riddim,bass music,melodic bass,deathstep","Disciple Round Table",0.368,0.94,7,-3.706,0,0.652,0.0103,0.0533,0.738,0.238,149.928,4
spotify:track:0na4kLr2ixGkEA7N16IkkV,"Self-Sabotage - Chime x Trinergy Remix","Self-Sabotage (Chime x Trinergy Remix)","Ace Aura;Millennial Trash;Chime;Trinergy",2021-01-26,208137,0,false,,2024-04-02T00:19:30Z,"dubstep,riddim,bass music,melodic bass,deathstep,drumstep,future bass","Circus Records",0.411,0.805,3,-3.136,0,0.109,0.00226,0.00653,0.198,0.195,108.804,3
spotify:track:4DYTMSIZB7nIazRd0vuI5w,"Feeling Free","Feeling Free","CloudNone;Skybreak",2023-09-04,179555,27,false,,2024-04-02T00:13:08Z,"melodic bass,dubstep,riddim,bass music,future bass","Monstercat",0.591,0.877,10,-2.413,1,0.0578,0.00906,0.539,0.094,0.339,134.984,4
spotify:track:7uJEyLYkQKDmghIfbHfDzg,"Lore","...And Everything In Between","Unprocessed",2023-12-01,230241,36,true,,2024-04-01T23:57:41Z,"djent,progressive metal,math rock,metalcore","recordJet",0.313,0.959,8,-3.686,1,0.204,0.000257,0.84,0.107,0.338,132.519,4
spotify:track:1xdP3jXn5x8o0GyktjWRrn,"Rain","Gold","Unprocessed",2022-08-12,179368,41,false,,2024-04-01T23:54:42Z,"djent,progressive metal,math rock,metalcore","Airforce1",0.592,0.514,3,-10.198,0,0.0297,0.747,0.942,0.118,0.0902,94.991,4
spotify:track:1nD9Av3y4mv2kcnByXSRtK,"Glass","...And Everything In Between","Unprocessed",2023-12-01,226285,50,false,,2024-04-01T23:52:13Z,"djent,progressive metal,math rock,metalcore","recordJet",0.631,0.889,0,-4.445,0,0.0429,0.0445,0.071,0.106,0.34,104.991,3
spotify:track:3h52MkUCj8FmXB5qa9DaJV,"Deadrose","Deadrose","Unprocessed",2020-11-13,220178,54,false,,2024-04-01T23:48:27Z,"djent,progressive metal,math rock,metalcore","recordJet",0.621,0.858,8,-5.549,1,0.0401,0.139,0.186,0.136,0.302,112.031,3
spotify:track:7ne2hzW4jaU5tacaCI4kJH,"Your face","Your face","Wisp",2023-04-04,227426,3,false,,2024-04-01T23:36:45Z,"shoegaze","Music Soup/Interscope Records",0.549,0.761,4,-7.489,1,0.0269,0.00616,0.826,0.156,0.326,134.026,4
spotify:track:4m8wPzkI1y0sUdqEh4A7fq,"Kimdracula","Saturday Night Wrist","Deftones",2006-10-25,194306,64,false,,2024-04-01T23:35:32Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Maverick",0.293,0.831,6,-3.829,0,0.049,0.0000118,0.142,0.284,0.467,154.108,4
spotify:track:6wxW10ewY9UlXw7IFsD6eu,"Are You The One","Be Here Now / Are You The One","Basement",2019-04-26,180906,65,false,,2024-04-01T23:28:29Z,"midwest emo,shoegaze,pop punk","Fueled By Ramen/Run For Cover",0.433,0.972,8,-4.311,0,0.0728,0.0000285,0.102,0.238,0.338,76.48,4
spotify:track:1fzBpUcOivUjZ0JC0gmJKy,"Karma","KARMA!!","Raue",2023-02-03,177805,49,false,,2024-04-01T23:24:39Z,"shoegaze","(dis)harmony",0.411,0.9,8,-5.335,1,0.0552,0.000252,0.000951,0.41,0.704,165.233,4
spotify:track:3tYxhPqkioZEV5el3DJxLQ,"Youngest Daughter","Jar","Superheaven",2013-04-05,249514,74,false,,2024-04-01T23:16:46Z,"shoegaze,post-grunge","Run For Cover Records",0.492,0.762,8,-6.813,1,0.0388,0.000551,0.125,0.366,0.413,129.682,4
spotify:track:2gpkmR9oX3Jk6rDI6KUwHj,"Blank","Into You","Glare",2017-04-29,216089,61,false,,2024-04-01T23:16:33Z,"shoegaze,slowcore","Sunday Drive",0.304,0.682,3,-6.699,0,0.0443,0.0071,0.16,0.152,0.0795,158.006,4
spotify:track:0b4TKuvZ4eJ8eHgJgXaCnN,"Two-Way Mirror","I Let It in and It Took Everything","Loathe",2020-02-07,300186,64,false,,2024-04-01T23:14:58Z,"shoegaze","SHARPTONE",0.32,0.84,2,-6.703,1,0.0447,0.0000786,0.761,0.135,0.173,160.104,4
spotify:track:4bLCPfBLKlqiONo6TALTh5,"Entombed","Koi No Yokan","Deftones",2012-11-09,299240,76,false,,2024-04-01T23:13:17Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Reprise",0.399,0.753,10,-3.882,1,0.0375,0.00593,0.128,0.366,0.167,130.055,4
spotify:track:0Koh9yED8UuaXvg9p5lQdB,"Go to Hell, for Heaven's Sake","Sempiternal (Expanded Edition)","Bring Me The Horizon",2013-04-01,243000,61,false,,2024-04-01T23:10:03Z,"metalcore,emo,screamo,rock,post-hardcore","RCA Records Label",0.455,0.97,7,-2.914,0,0.112,0.0000736,0.000133,0.123,0.235,137.955,4
spotify:track:7m9OqQk4RVRkw9JJdeAw96,"Jocelyn Flores","17","XXXTENTACION",2017-08-25,119133,78,true,,2024-04-01T23:09:25Z,"emo rap","Bad Vibes Forever / EMPIRE",0.872,0.391,0,-9.144,0,0.242,0.469,0.00000413,0.297,0.437,134.021,4
spotify:track:0OCFIEsSrmKueOiPK6S3xq,"Pepper","Pepper","Flowdan;Lil Baby;Skrillex",2023-10-13,148965,50,false,,2024-03-26T00:48:17Z,"drum and bass,grime,dubstep,edm,electro,electronic","OWSLA/Atlantic",0.754,0.906,10,-3.237,0,0.107,0.00114,0.000269,0.0893,0.308,145.039,4
spotify:track:4ND5BKRAHkIA0wZQJOqEmX,"Jungle","USB","Fred again..",2022-01-18,198805,0,true,,2024-03-26T00:47:30Z,"stutter house,house","Atlantic Records UK",0.665,0.727,1,-8.073,0,0.0391,0.00984,0.394,0.172,0.397,133.922,4
spotify:track:5QOBT97OmYCZo1W5u7tRrB,"ten","ten","Fred again..;Jozzy",2023-10-13,181545,64,false,,2024-03-26T00:47:15Z,"stutter house,house","Atlantic Records UK",0.729,0.594,11,-8.804,0,0.296,0.772,0.00213,0.112,0.41,128.004,4
spotify:track:1PTWicTyEUeYeWq4H25a4N,"leavemealone","USB","Fred again..;Baby Keem",2022-01-18,222784,1,true,,2024-03-26T00:46:51Z,"stutter house,house","Atlantic Records UK",0.68,0.881,0,-4.503,1,0.0553,0.00499,0.0253,0.574,0.105,174.062,4
spotify:track:4s7ZDtf7sXp2rtWfZHrnwc,"Turn On The Lights again.. (feat. Future)","USB","Fred again..;Swedish House Mafia;Future",2022-01-18,267946,0,false,,2024-03-26T00:46:40Z,"stutter house,house,edm,rap","Atlantic Records UK",0.683,0.887,6,-4.944,0,0.0497,0.0125,0.446,0.318,0.551,132.007,4
spotify:track:1AMADyXgIWayh5vXLZo2qF,"Covet","Colourmeinkindness","Basement",2012-10-23,227340,72,false,,2024-03-26T00:44:08Z,"midwest emo,shoegaze,pop punk","Run For Cover Records",0.428,0.799,4,-6.265,1,0.0468,0.00139,0.0742,0.0788,0.228,139.052,4
spotify:track:5mqBDKkhZPDoJPaW5FAlze,"Deep End","Deep End","jamz",2022-09-17,201931,14,false,,2024-03-22T15:58:35Z,"riddim,melodic bass","The Half Heart Project",0.592,0.834,6,-1.994,1,0.343,0.0235,0.0245,0.482,0.587,144.882,4
spotify:track:5LJmf4fMXEvO1PdlCBKwRz,"Rotoscope","Rotoscope","Spiritbox",2022-06-22,215362,51,false,,2024-03-22T10:00:36Z,"metalcore,djent,metal","Rise Records",0.565,0.878,0,-4.521,0,0.0892,0.0000173,0.104,0.107,0.455,125.014,4
spotify:track:2Gt7fjNlx901pPRkvBiNBZ,"Take Me Back To Eden","Take Me Back To Eden","Sleep Token",2023-05-19,500116,74,false,,2024-03-22T09:59:22Z,"progressive metal,metalcore","Spinefarm",0.511,0.625,3,-7.911,0,0.0494,0.0504,0.00011,0.311,0.107,118.064,4
spotify:track:2MuPNWG7PIUQccZljWGx6W,"Die On The Cross Of The Martyr","...And Everything In Between","Unprocessed;Tim Henson;Scott LePage",2023-12-01,270546,50,true,,2024-03-21T07:19:19Z,"djent,progressive metal,math rock,metalcore","recordJet",0.506,0.855,4,-3.468,0,0.0586,0.000248,0.092,0.191,0.251,110.033,4
spotify:track:3fd0wuGKCE9SpY0ghTHGeA,"ЗВЕЗДОПАД (Starfall)","ЗВЕЗДОПАД (Starfall)","Trinergy;ulwu.nite",2021-04-14,243403,5,false,,2024-03-20T07:45:51Z,"deathstep,dubstep,riddim,bass music,hyperpop","Halcyon",0.364,0.921,11,-2.502,1,0.524,0.0022,0.085,0.33,0.344,148.578,4
spotify:track:3EKh7JNsBrGoh2xqPotBKT,"Hell Above","Collide With The Sky","Pierce The Veil",2012-07-17,223546,72,false,,2024-03-19T07:30:01Z,"emo,screamo,post-hardcore","Fearless Records",0.48,0.977,6,-1.993,1,0.117,0.000463,0.00000282,0.355,0.331,129.999,4
spotify:track:2UPEJOI1vbyqJIpOQQttkl,"You left me hanging.","You left me hanging.","The Caracal Project;IMANU",2024-02-27,170232,26,false,,2024-03-15T08:12:17Z,"drum and bass,liquid funk,drumstep","The Caracal Project",0.52,0.875,6,-4.11,1,0.346,0.00839,0.00000191,0.0872,0.458,172.095,4
spotify:track:2QbTsEUF97LixvDbyKUdCj,"Maybes - RAC Mix","Too Real (Remixes)","Giraffage;Japanese Breakfast;RAC",2017-12-05,234970,51,false,,2024-03-15T07:45:20Z,"chillwave,future bass","Counter Records",0.569,0.791,6,-6.757,1,0.0355,0.143,0.655,0.109,0.298,139.78,4
spotify:track:2exVVVKvdymCwOFdvmA2bq,"The Void","The Void","Spiritbox",2023-04-19,220765,61,false,,2024-03-15T07:19:05Z,"metalcore,djent,metal","Rise Records",0.408,0.985,10,-3.369,0,0.25,0.0000265,0.00227,0.471,0.33,144.063,4
spotify:track:1Uifdytv882RtTn6Gr4xAA,"Chokehold","Take Me Back To Eden","Sleep Token",2023-05-19,304023,70,false,,2024-03-14T08:03:14Z,"progressive metal,metalcore","Spinefarm",0.18,0.73,0,-5.597,1,0.0581,0.0112,0.0000458,0.101,0.169,73.588,5
spotify:track:4OmlsAT8r4q9vPFBvfYgyZ,"Is It Really You?","I Let It in and It Took Everything","Loathe",2020-02-07,287627,68,false,,2024-03-14T08:03:08Z,"shoegaze","SHARPTONE",0.563,0.721,9,-7.578,1,0.0375,0.00213,0.4,0.14,0.11,110.027,3
spotify:track:0qZ03ABKZsGbGhvh1zbbil,"Sun Killer","Eternal Blue","Spiritbox",2021-09-17,227477,66,false,,2024-03-14T07:48:37Z,"metalcore,djent,metal","Rise Records",0.33,0.777,6,-6.316,1,0.0838,0.00315,0.00227,0.167,0.236,114.309,1
spotify:track:19VAMZMfIBfor0ubw0Hznw,"Reminiscing","Reminiscing","IMANU;INDI",2024-03-14,189767,40,false,,2024-03-14T07:39:01Z,"drum and bass,drumstep,liquid funk","UKF",0.411,0.953,11,-1.593,0,0.317,0.314,0.00000376,0.787,0.176,172.151,4
spotify:track:4mxiv6HQfhqgIuN5iOONQd,"Granite","Take Me Back To Eden","Sleep Token",2023-05-19,225426,71,false,,2024-03-13T07:43:41Z,"progressive metal,metalcore","Spinefarm",0.635,0.624,2,-7.104,1,0.0304,0.0022,0.0455,0.188,0.336,119.97,4
spotify:track:61lywMXKiITBED8Do8LQHQ,"You Can't Break Me (feat. Brandon Saller of Atreyu)","You Can't Break Me (feat. Brandon Saller of Atreyu)","Sullivan King;Adventure Club;Atreyu",2023-09-29,230400,39,true,,2024-03-13T07:37:26Z,"deathstep,dubstep,riddim,edm,melodic bass,chillstep,future bass,metalcore,screamo","Hopeless Records",0.417,0.95,1,-1.199,1,0.0763,0.000879,0,0.434,0.0753,149.88,4
spotify:track:68AtIcLB6l2fs7o0zDS0KX,"Eyes Wide Shut","Eyes Wide Shut","PhaseOne;Void Of Vision",2023-03-02,215172,0,false,,2024-03-13T07:31:17Z,"deathstep,dubstep,riddim,bass music,metalcore,djent,deathcore","UNFD",0.398,0.982,0,-3.356,1,0.16,0.0000416,0.146,0.255,0.377,174.203,4
spotify:track:6YQENGJmefp58PKq8yRuUC,"Die By My Hand","Thrones of Blood","Sullivan King;Vastive;Left to Suffer",2023-03-17,192000,48,true,,2024-03-13T07:17:22Z,"deathstep,dubstep,riddim,edm,bass music,deathcore,metalcore","Monstercat",0.44,0.998,8,-2.29,1,0.197,0.0000791,0.924,0.0959,0.0838,149.934,4
spotify:track:04Q6BGr8XdDJ7oDZ4iCI9G,"Flamewall","Tera I / O","Camellia",2020-09-27,410083,52,false,,2024-03-11T18:17:56Z,"speedcore,vocaloid","Camellia",0.164,0.969,2,-1.22,0,0.0983,0.000287,0.657,0.0929,0.146,150.05,4
spotify:track:3IT2AP0SuXSBliYDiwCrK1,"You're Not Gone, You're Just Dead!","You're Not Gone, You're Just Dead!","VIOLENT VIRA",2023-02-24,175229,62,false,,2024-03-11T17:55:44Z,"","Distrokid",0.296,0.787,10,-5.969,0,0.0495,0.0014,0.678,0.325,0.402,155.053,1
spotify:track:7CAbF0By0Fpnbiu6Xn5ZF7,"Kingslayer (feat. BABYMETAL)","POST HUMAN: SURVIVAL HORROR","Bring Me The Horizon;BABYMETAL",2020-10-30,220041,74,true,,2024-03-11T07:37:15Z,"metalcore,emo,screamo,rock,post-hardcore,j-rock","RCA Records Label",0.434,0.929,1,-2.749,1,0.147,0.000207,0.00109,0.0916,0.428,92.541,4
spotify:track:1IPHnu3hVkawJMzkP97tcm,"Sleepwalker","Ketamine Girl","akiaura;LONOWN;STM",2023-06-30,212000,69,false,,2024-03-11T07:30:20Z,"witch house,phonk,electroclash","virtual memory404",0.595,0.8,3,-5.262,0,0.0285,0.00341,0.0397,0.608,0.151,119.988,4
spotify:track:3xwOHHCCN6fR3xDW8rJmnk,"Perfect Dream","Perfect Dream","LILCHI",2022-12-09,139591,23,false,,2024-03-06T19:22:54Z,"lo-fi beats,lo-fi","LILCHI",0.557,0.314,0,-14.615,0,0.0344,0.876,0.0265,0.106,0.397,79.972,4
spotify:track:1rBiNR61IhvbzeKwfs3AwE,"Kool-Aid","Kool-Aid","Bring Me The Horizon",2024-01-05,228470,58,true,,2024-03-06T19:21:30Z,"metalcore,emo,screamo,rock,post-hardcore","RCA Records Label",0.248,0.949,5,-3.451,0,0.241,0.000213,0.00000131,0.618,0.241,148.578,4
spotify:track:47VSmPTydr0saGjbQGwCeg,"Disasterpiece","Iowa (10th Anniversary Edition)","Slipknot",2001,308306,61,true,,2024-03-06T19:19:34Z,"nu metal,metal,alternative metal,rap metal,heavy metal","Roadrunner Records",0.395,0.988,11,-4.063,0,0.246,0.000128,0.000244,0.134,0.189,107.684,4
spotify:track:61mWefnWQOLf90gepjOCb3,"Duality","Vol. 3: The Subliminal Verses (Special Edition)","Slipknot",2004,252613,82,false,,2024-03-06T19:16:21Z,"nu metal,metal,alternative metal,rap metal,heavy metal","Roadrunner Records",0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,4
spotify:track:1hGX130lOKHz44b0gJRQzi,"Stockholm Syndrome","ERRA (Deluxe)","ERRA",2022-03-18,321737,0,false,,2024-03-06T19:02:33Z,"djent,metalcore,progressive metal,metal,deathcore,post-hardcore","UNFD",0.441,0.994,4,-2.562,0,0.132,0.0000376,0.000323,0.431,0.212,124.995,4
spotify:track:3VJPf6YFYoKvd9qQfVLM5w,"nothing like me","NOFORTUNE","Control Freak",2023-08-25,151714,28,false,,2024-03-06T08:39:59Z,"riddim,dubstep,bass music,edm trap,deathstep","Sable Valley Records",0.646,0.945,10,-6.062,0,0.0568,0.00286,0.487,0.108,0.0783,140.02,4
spotify:track:2SMhyjOfbnXSqbnGWkxASl,"Take 2","Take 2","Slippy;Darby",2023-11-15,228800,19,false,,2024-03-06T08:31:04Z,"dubstep,uk garage,stutter house","Monstercat",0.586,0.882,4,-4.951,0,0.217,0.0762,0.26,0.138,0.198,150.043,4
spotify:track:42MAGlv2PPy5fjCdfDy2eG,"searching for you","searching for you","Øneheart;Antent;Owsey",2023-05-12,99053,51,false,,2024-03-05T21:30:26Z,"dark ambient,ambient,chillstep","Øneheart x Antent x Owsey",0.276,0.297,4,-16.271,1,0.0323,0.93,0.938,0.247,0.0725,174.784,4
spotify:track:0vB4pHzanZWUMprHnlsafz,"Goon Squad","Koi No Yokan","Deftones",2012-11-09,340000,55,false,,2024-03-05T08:38:08Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Reprise",0.29,0.927,7,-6.39,1,0.104,0.0000858,0.868,0.0655,0.038,156.146,4
spotify:track:1parffUcsk8pfGbyMtGnmW,"Tempest","Koi No Yokan","Deftones",2012-11-09,365480,62,false,,2024-03-05T08:15:18Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Reprise",0.343,0.798,9,-5.962,0,0.0545,0.00148,0.000344,0.11,0.0549,147.769,4
spotify:track:7HLDvobIFC895EGNMzhdZb,"Graphic Nature","Koi No Yokan","Deftones",2012-11-09,271533,51,true,,2024-03-05T08:10:44Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Reprise",0.375,0.909,9,-3.355,0,0.0359,0.0000187,0.217,0.361,0.316,91.936,4
spotify:track:109Reh7np1btqIGNbVTAq3,"Poltergeist","Koi No Yokan","Deftones",2012-11-09,211413,54,true,,2024-03-05T08:03:30Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Reprise",0.436,0.951,11,-3.383,1,0.116,0.0000137,0.712,0.0771,0.285,155.977,4
spotify:track:2OUR8g12h5qsGDs1v5lqvp,"Swerve City","Koi No Yokan","Deftones",2012-11-09,164986,65,false,,2024-03-05T07:53:55Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Reprise",0.457,0.964,10,-2.963,1,0.0656,0.0001,0.00811,0.67,0.372,111.972,4
spotify:track:3WattXYKPa1N4sDqTvSrLS,"ABC (feat. Sophia Black)","Remember That You Will Die","Polyphia;Sophia Black",2022-10-28,152361,57,true,,2024-03-04T19:29:24Z,"math rock,djent,progressive metal,progressive rock","Rise Records",0.681,0.827,6,-4.051,0,0.0651,0.0553,0,0.299,0.75,140,4
spotify:track:3Wgs96Z4TdCpnqFj2CxpsI,"Come Here","What Could Possibly Go Wrong","Dominic Fike",2020-07-31,77620,51,false,,2024-03-04T19:26:53Z,"","Columbia",0.497,0.789,6,-0.947,1,0.0809,0.0021,0.000528,0.28,0.459,81.154,4
spotify:track:4FEr6dIdH6EqLKR0jB560J,"Rosemary","Koi No Yokan","Deftones",2012-11-09,413346,75,false,,2024-03-04T19:24:46Z,"nu metal,alternative metal,rap metal,shoegaze,rock","Reprise",0.285,0.613,5,-6.412,1,0.0421,0.0185,0.1,0.114,0.0772,126.628,4
spotify:track:1BGDRMZL3NTeuk5UhOUeQl,"World Unknown","World Unknown","PhaseOne;ERRA",2022-12-01,269000,0,false,,2024-03-01T08:33:20Z,"deathstep,dubstep,riddim,bass music,djent,metalcore,progressive metal,metal,deathcore,post-hardcore","UNFD",0.425,0.968,8,-3.213,0,0.074,0.000154,0.0000149,0.337,0.263,120.031,4
spotify:track:3L7eNE6i3bCJxX9xUHNp0X,"Ocean's End","Virtual Paradise","Starjunk 95;BELELA",2022-01-07,171789,0,false,,2024-03-01T08:23:51Z,"rally house,breakcore","Smile Bomb",0.635,0.648,8,-5.569,1,0.0332,0.0114,0.61,0.378,0.0726,94.981,4
spotify:track:6DlPa2rrVK3BygXJ48WYo3,"RUNNING IN THE 90'S","SUPER EUROBEAT presents INITIAL D 〜D SELECTION〜","Max Coveri",1998-07-29,283833,62,false,,2024-02-29T08:14:59Z,"","avex trax",0.541,0.931,1,-5.484,1,0.0416,0.00482,0.0127,0.0919,0.86,158.517,4
spotify:track:3XqvfRa6UcaBSxCaELJaMm,"Holding On","AudioLust & HigherLove","SG Lewis",2023-01-27,248844,37,false,,2024-02-29T08:12:54Z,"","EMI",0.659,0.802,6,-5.733,0,0.0424,0.0922,0.0011,0.163,0.496,107.053,4
spotify:track:0TNKUqJkq3UyklAGsro4dY,"Nine","Liminal_","No Oath",2021-09-19,170250,29,false,,2024-02-29T07:48:31Z,"djent","Modern Nihilism Recordings",0.265,0.648,7,-4.901,1,0.084,0.00168,0.762,0.0899,0.125,96.33,4
spotify:track:4I0Y7ogXkiME8HrtQHZuIH,"Stormy","Flux","Nyu.",2018-11-30,130391,44,false,,2024-02-29T07:48:25Z,"math rock,djent","Nyu.",0.388,0.969,0,-5.421,1,0.0559,0.00427,0.657,0.261,0.643,118.95,4
spotify:track:4hjRjhLvBIMUUhRjb7DACd,"✻H+3+ЯД✻7luCJIo0T6...","✻H+3+ЯД✻7luCJIo0T6...","vyrval",2024-02-07,190850,61,false,,2024-02-27T07:59:34Z,"phonk","vyrval",0.597,0.972,10,-1.649,1,0.424,0.000689,0.917,0.0792,0.175,159.872,3
spotify:track:6p5duPGjAdVYLq2kOGXYUD,"Tonight (demo)","Tonight (demo)","Amira Elfeky",2023-07-15,194666,65,false,,2024-02-26T17:19:58Z,"shoegaze","Anemoia/Atlantic",0.333,0.939,3,-4.879,0,0.11,0.000802,0.00289,0.15,0.195,179.973,4
spotify:track:2CKUBP6gZlk7gVSQLiie5M,"Day I Met You","Day I Met You","YUMA;LE YORA",2024-02-23,331855,17,false,,2024-02-26T16:38:34Z,"deep house,afro house,melodic house,afro tech","LE YORA",0.581,0.783,4,-11.382,0,0.0427,0.00156,0.915,0.111,0.077,122.007,4
spotify:track:7yXSsBfB6qvBJhmK1irhf3,"Bloodbath (feat. Chino Moreno)","Remember That You Will Die","Polyphia;Chino Moreno",2022-10-28,230950,56,true,,2024-02-26T07:46:45Z,"math rock,djent,progressive metal,progressive rock","Rise Records",0.6,0.817,4,-4.636,0,0.0488,0.000794,0.00321,0.462,0.322,117.03,4
spotify:track:4ZPwjq0CdxbWFNycxnSUJc,"Dead Man Walking","Dead Man Walking","Grant;ellis",2022-07-21,166486,53,false,,2024-02-26T07:46:04Z,"future bass,melodic bass,future house","Monstercat",0.695,0.689,8,-6.213,0,0.0718,0.307,0,0.143,0.496,110.952,4
spotify:track:7oEFDtEebqQH4yMfSA1MOM,"TOKYO HEAT (Tokyo Drift)","TOKYO HEAT (Tokyo Drift)","C.H.A.Y.",2022-04-29,160629,54,false,,2024-02-26T07:45:41Z,"drift phonk","CHAYsounds",0.753,0.635,6,-5.968,1,0.0472,0.0073,0.0104,0.0773,0.802,126.975,4
spotify:track:2ccYam7ZiLclqflsnqcWke,"Afterparty Lover","Afterparty Lover (Sped Up Edit)","Kenya Grace",2023-04-07,141155,0,true,,2024-02-26T07:45:20Z,"","DnB Allstars",0.775,0.718,9,-5.984,0,0.122,0.557,0,0.291,0.864,145.047,4
spotify:track:4IiwDffFfgpqiV3i1DHHv3,"Black and Colors","HUMAN","Nitepunk",2023-03-24,224800,20,false,,2024-02-23T15:22:27Z,"bass house,dubstep,bass music","HARD Recs",0.49,0.91,5,-3.109,0,0.0836,0.0321,0.00283,0.131,0.243,149.928,4
spotify:track:6tiH48n1lCj4QIw4JbS6by,"salamander","what remains","Maromaro",2022-04-29,128312,42,false,,2024-02-23T14:57:27Z,"","maromaro1337",0.573,0.555,11,-7.56,0,0.0278,0.0818,0.00771,0.188,0.609,158.073,4
spotify:track:6WILUI0L14PiToUh7fNVDf,"Ethereal Feel","N I T O","Ichika Nito",2020-04-14,82979,37,false,,2024-02-23T10:50:24Z,"math rock","Ichika Nito",0.388,0.299,2,-15.181,1,0.04,0.918,0.73,0.118,0.376,99.054,4
spotify:track:0S38Oso3I9vpDXcTb7kYt9,"The Summoning","Take Me Back To Eden","Sleep Token",2023-05-19,395716,75,false,,2024-02-23T09:32:37Z,"progressive metal,metalcore","Spinefarm",0.395,0.701,10,-5.471,0,0.0377,0.00148,0.0049,0.05,0.148,172.965,4
spotify:track:3ySqZ8yGoh4Emi9HiPCCdP,"Werewolf (feat. Bring Me The Horizon)","Pink Tape","Lil Uzi Vert;Bring Me The Horizon",2023-06-30,239863,56,true,,2024-02-23T09:25:28Z,"melodic rap,metalcore,emo,screamo,rock,post-hardcore","Generation Now/Atlantic",0.389,0.962,2,-4.772,0,0.248,0.0000598,0.623,0.331,0.155,183.049,4
spotify:track:4COR2ZPEyUn0lsbAouRWxA,"Bfg Division","Doom (Original Game Soundtrack)","Mick Gordon",2016-09-28,506762,60,false,,2024-02-23T08:59:02Z,"","Bethesda Softworks",0.284,0.722,7,-8.284,1,0.0559,0.00461,0.873,0.163,0.0383,116.292,3
spotify:track:4br7MnQcFs0b22YBvDAVZC,"feel something (feat. Izzy Spears)","feel something (feat. Izzy Spears)","Ezekiel;Izzy Spears",2023-06-09,133307,30,true,,2024-02-23T08:53:34Z,"hyperpop,breakcore","Warner Records",0.475,0.887,11,-4.345,0,0.0361,0.0000107,0.86,0.237,0.566,178.902,4
spotify:track:33WUbp3DX0VQJCLspApITe,"is this what you wanted","is this what you wanted","Scro",2023-05-16,225289,34,true,,2024-02-23T08:49:21Z,"hyperpop","bitbird",0.377,0.85,7,-7.038,1,0.074,0.00278,0,0.21,0.21,159.988,4
spotify:track:7oGwQOTkMB9Sk3DIKJLd5F,"Baby I'm Yours - feat. Irfrane","By Your Side","Breakbot",2012-12-11,215786,0,false,,2024-02-22T20:53:55Z,"french house,nu disco","Because Music/Sire Records",0.831,0.794,2,-3.701,0,0.0752,0.705,0.000034,0.0978,0.735,118.075,4
spotify:track:7CH99b2i1TXS5P8UUyWtnM,"Them Changes","Drunk","Thundercat",2017-02-24,188453,70,false,,2024-02-22T20:53:39Z,"","Brainfeeder",0.657,0.562,8,-8.6,1,0.0601,0.54,0.00143,0.101,0.704,81.657,4
spotify:track:0ygnGDRZjKhO9nOXo2WlLI,"Digital Friends","Digital Friends","No Mana;SOFI",2024-02-01,221679,28,false,,2024-02-20T21:36:40Z,"dubstep","Monstercat",0.689,0.946,6,-3.976,0,0.0421,0.00211,0.0164,0.356,0.679,130.965,4
spotify:track:0ySW1vdmqRwA95VvQOc0GC,"Falling","Falling","Camo & Krooked",2024-02-08,198857,43,false,,2024-02-20T21:25:40Z,"drum and bass,liquid funk,drumstep","UKF",0.343,0.97,9,0.369,0,0.165,0.0112,0.0887,0.294,0.167,175.212,4
spotify:track:2gKewcQZEV1fqoWH81RUDk,"Jamming - FISHER Rework","Jamming (FISHER Rework)","Bob Marley & The Wailers;FISHER",2024-02-08,201928,65,false,,2024-02-20T08:26:18Z,"reggae,roots reggae,tech house,house","Tuff Gong",0.851,0.892,11,-6.869,0,0.091,0.000118,0.104,0.0594,0.604,126.011,4
spotify:track:03lZThu1vL5iF5dpZBX3sC,"CURSE","CURSE","VESSEL;SenpaiBXC;infinityghxst;S!XBLADES;BRXND",2024-02-16,170711,10,true,,2024-02-20T08:20:02Z,"trap metal,rage rap,horrorcore","Independent T",0.391,0.989,1,-3.942,1,0.788,0.0112,0.00000699,0.723,0.335,179.848,4
spotify:track:6YmYXKCKHltd9hC7SvXmDU,"Never Be Alone - D.O.D Remix","Never Be Alone (D.O.D Remix)","Becky Hill;Sonny Fodera;D.O.D",2024-02-16,193069,27,false,,2024-02-20T08:15:20Z,"house","Polydor Records",0.548,0.931,10,-2.478,1,0.0537,0.0118,0.0000125,0.0954,0.168,131.95,4
